"station"	"year"	"lon"	"lat"	"non_NIS_Di"	"overall_Di"	"ratio_NISvsNAT"	"ratio_sp"	"non_NIS_Di_nw"	"overall_Di_nw"	"nbsp"	"sing.sp"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"	"richness"	"Shannon"	"Simpson"	"Eveness"	"mean_NIS_Di"	"NIS_Di"	"NIS_relab"	"NIS_Di_nw"	"species"	"month"	"depth"	"bot_sal"	"bot_sal_var"	"bot_T"	"bot_T_var"	"bot_oxy"	"bot_oxy_var"
"2289"	"1527"	2006	17.1045	61.40067	0.227140130867721	0.232219433362569	0.0891401165169006	22.2222222222222	0.251633760491892	0.260237595090675	9	9	0.0290653313933221	0.886927535461037	0.877341220660188	2.79267206211792	8	9	0.340586538944981	0.162729728163234	0.155007613904395	0.249996992094538	0.188958665217388	0.0475971857607614	0.307476229632026	"Marenzelleria"	6	10.5	4.34263563156128	0.283232443598724	10.6316003799438	6.35383466844226	411.032470703125	46.0302525072892
"2292"	"1527"	2007	17.1045	61.40067	0.22447404724072	0.229678089144015	0.173744792597377	22.2222222222222	0.251633760491892	0.260237595090675	9	9	0.0290653313933221	0.886927535461037	0.862209903087701	2.79267206211792	8	9	0.340122137876995	0.141086901857741	0.154796255869911	0.247892235805548	0.185914177184094	0.144751790255995	0.307476229632026	"Marenzelleria"	5	10.5	4.77237462997437	0.172096646705934	6.86804580688477	6.49104521620208	419.878875732422	36.8366124723735
"2295"	"1527"	2010	17.1045	61.40067	0.213475217065977	0.223219667248415	0.313769668746077	28.5714285714286	0.245980044705115	0.263057658194959	7	7	0.329250072273211	0.9037934057041	0.831522932349267	2.40709624011676	6	7	0.17395210758612	0.0618211275442082	0.0893936997402314	0.247580792704512	0.181936232941942	0.0720687531447759	0.306304703779967	"Marenzelleria"	5	10.5	4.51244401931763	0.392707802071762	8.01286888122559	6.21698011732371	415.638977050781	36.2523258324192
"2298"	"1527"	2011	17.1045	61.40067	0.245466950567475	0.246033065034335	0.770969194898887	18.1818181818182	0.253552424930412	0.258023715673237	11	11	0.000377996970487844	0.854222824452347	0.893796569645415	3.12710566451176	10	11	0.338328999786147	0.120528321154037	0.14109415186899	0.248580580135205	0.187376831775333	0.701643415233336	0.316305873983046	"Marenzelleria"	5	10.5	4.88282680511475	0.273459908357036	8.76281547546387	6.70899429289457	422.809356689453	54.3947643660112
"2299"	"1527"	2012	17.1045	61.40067	0.195919762202744	0.193981316131386	0.114516497185411	20	0.205427487013238	0.2123386451784	5	5	1.65958779776387	0.956466098755668	0.937072451636992	1.99208847492998	4	5	0.271275743513958	0.124677618962633	0.168553096343855	0.186227531845956	0.186227531845956	0.114516497185411	0.239983277839047	"Marenzelleria"	5	10.5	5.22633075714111	0.437777161930664	7.12450981140137	5.91822207362366	409.006622314453	32.3360741266274
"2301"	"1527"	2013	17.1045	61.40067	0.226670190786172	0.2335282190788	0.457322857147241	33.3333333333333	0.264621553248798	0.27562771202528	6	6	0.798601937284693	0.920866112080299	0.883657191758012	2.20861898492054	5	6	0.0450306973782246	0.0130020793171243	0.0251321107278006	0.247244275664055	0.179118193886071	0.450663992143305	0.300441513936259	"Marenzelleria"	5	10.5	5.12259340286255	0.262492722700227	7.03404855728149	6.29726959865527	426.892150878906	44.5450368345554
"2302"	"1527"	2014	17.1045	61.40067	0.225612136474352	0.218181473971222	0.106389845840358	16.6666666666667	0.24983211135844	0.254845300056901	6	6	0.801874777071011	0.878962659868098	0.835923499640621	2.16806383351188	5	6	0.127114714186779	0.0425289118042029	0.0709440727786657	0.181028161455573	0.181028161455573	0.106389845840358	0.279911243549207	"Marenzelleria"	5	10.5	4.88359117507935	0.413926963282935	7.62321281433105	5.81195134287896	416.630401611328	39.6211399112617
"2305"	"1528"	2003	17.18517	61.3	0.294358919946392	0.258131248814975	6.21337698298256	33.3333333333333	0.33215944594781	0.324535357902571	3	3	1.84629029731933	0.651998730194305	0.814351903076102	1.37384702073379	2	3	0.345169344799309	0.160757966080864	0.314186677465415	0.185675906552142	0.185675906552142	6.21337698298256	0.309287181812093	"Marenzelleria"	6	7.5	3.98443783460417	0.253812534568131	14.5404717009024	6.97158733864959	364.356649514911	53.7083037772866
"2306"	"1528"	2004	17.18517	61.3	0.297046468896827	0.268808043205343	7.41029726451626	25	0.337204355752548	0.337037601792258	4	4	1.82609156922729	0.832574499071648	0.909604821774157	1.71977936057449	3	4	0.356758998818249	0.170575294082284	0.257347219193799	0.184092766130889	0.184092766130889	7.41029726451626	0.336537339911388	"Marenzelleria"	5	7.5	4.4783625394049	0.238063599659198	8.41988311600923	6.39546758149513	418.851387943419	49.7732189138145
"2307"	"1528"	2005	17.18517	61.3	0.273396727779426	0.265794047417324	3.40734851224357	33.3333333333333	0.279075781134364	0.285654499727433	6	6	0.373642925592918	0.834251258350347	0.897389171306077	2.21953704535844	5	6	0.303890393568019	0.11671970312774	0.169604457957152	0.25058868669312	0.185837444384317	3.15903731694871	0.332460253504969	"Marenzelleria"	5	7.5	4.87110402253681	0.268554986585149	7.67382803871209	6.09445359211315	420.015058154892	50.6486723988193
"2309"	"1528"	2006	17.18517	61.3	0.254933162041017	0.237792543083974	6.86621228784997	25	0.272680294071744	0.277375859420516	4	4	1.67153748944426	0.826491338254921	0.837752918440121	1.68618093223321	3	4	0.389464700033705	0.180240215896397	0.280939395669967	0.186370686212846	0.186370686212846	6.86621228784997	0.291462555466829	"Marenzelleria"	5	7.5	4.38647986279446	0.225593927659078	7.44990980304281	6.21796008496708	424.701955904248	54.0062335063619
"2310"	"1528"	2007	17.18517	61.3	0.270798522955183	0.259293105793321	1.651393419077	50	0.321629523879885	0.328603563035027	4	4	1.63668027013622	0.847993253748752	0.936949179201534	1.72542598576375	3	4	0.0875819240821842	0.0325976605642883	0.0631770037724404	0.24778768863146	0.179120550378099	1.58058235024731	0.338483436212856	"Marenzelleria"	5	7.5	4.64688531499447	0.215699134480183	7.71923158953435	6.42576950725396	405.34121338645	50.7729121388258
"2313"	"1528"	2009	17.18517	61.3	0.257823304444182	0.255199720332579	1.34972666806449	28.5714285714286	0.247704452870039	0.258294190165145	7	7	0.0205807794025396	0.837278328242986	0.736212241114582	2.4307009878507	6	7	0.192309877734161	0.0670880109177988	0.0988277273889148	0.248640760053569	0.182989182907736	0.677036072808643	0.320504586525297	"Marenzelleria"	5	7.5	4.62779915505336	0.277914328301924	8.49376025519898	6.15528650448474	428.788032093327	52.5749048395638
"2315"	"1528"	2010	17.18517	61.3	0.262780471106563	0.255130167135742	0.618677444469009	50	0.258582117586537	0.276576570232302	4	4	1.1644131344746	0.749622819615814	0.939893112400144	1.72807764383027	3	4	0.0447616269738857	0.0129670135222065	0.0322886886286733	0.24747986316492	0.179548989683549	0.368240862032337	0.302182193184467	"Marenzelleria"	5	7.5	4.20667094118198	0.319100657791689	6.42089677123674	6.19544118066478	401.801938288439	44.718825578209
"2317"	"1528"	2011	17.18517	61.3	0.20424850139375	0.200693901729674	1.95164005936278	16.6666666666667	0.240365874424018	0.244706513639357	6	6	0.696826388683639	0.876080432663184	0.841289889226685	2.17624813534537	5	6	0.271270264167747	0.105554674946018	0.151398817099384	0.182920903409293	0.182920903409293	1.95164005936278	0.266409709716051	"Marenzelleria"	5	7.5	4.76308607185262	0.318904446369231	8.68035069894174	6.8756118512144	421.540326660405	66.4862828477631
"2318"	"1528"	2012	17.18517	61.3	0.26810453892866	0.261398045885903	0.722158581501409	33.3333333333333	0.289719548344387	0.292263734983551	6	6	0.375937182099333	0.868026979458586	0.908363558813477	2.22168529871099	5	6	0.09501003174204	0.0281818173276602	0.0530261083442039	0.247985059800391	0.180830439233245	0.473796270120728	0.320396597743911	"Marenzelleria"	5	7.5	4.73090839738714	0.407344911851135	7.0050472073321	6.17653520781199	409.024335264538	41.4467908399441
"2321"	"1528"	2013	17.18517	61.3	0.252666049817139	0.252538749083162	2.3440359228071	28.5714285714286	0.273431668341475	0.279446939146732	7	7	0.192822369902087	0.880751418852116	NA	2.42529706848122	6	7	0.458346963811948	0.190838139514005	0.235543744933168	0.252220497248222	0.191331023362717	2.2290906001002	0.316034596966446	"Marenzelleria"	5	7.5	4.93422701750754	0.219016296936576	6.09318048843526	6.59775366438859	426.393821409514	48.194454446104
"2322"	"1528"	2014	17.18517	61.3	0.238164437542576	0.240732962306855	0.556475300834709	25	0.266391875052421	0.273875683631609	8	8	0.0532164933177585	0.882620499155569	0.872803709389017	2.61476070578318	7	8	0.182583585015501	0.0581991388407633	0.0878041442165307	0.24843853659969	0.183379926452178	0.0900708176907426	0.309792514283498	"Marenzelleria"	5	7.5	4.94607009954619	0.404024101403852	8.94431771829341	5.87709067634922	409.106140846194	39.9125631601565
"2327"	"1529"	2002	17.11683	61.39	0.229817890151614	0.233766101221406	0.0956768392647893	22.2222222222222	0.254518297749981	0.264670338574932	9	9	0.0303961414631965	0.935334672954337	0.872944961983654	2.79617654810619	8	9	0.374952464456529	0.156868379571286	0.170648220634369	0.24758483996568	0.186168864933779	0.0203295687888758	0.306138454936324	"Marenzelleria"	5	14.5	4.62188291549683	0.325457603188313	8.74717330932617	7.136959965593	421.580963134766	33.6451610691584
"2329"	"1529"	2003	17.11683	61.39	0.236792956361116	0.22768831367722	1.04042425401962	16.6666666666667	0.24983211135844	0.254845300056901	6	6	0.801874777071011	0.878962659868098	0.835923499640621	2.16806383351188	5	6	0.162346034424186	0.053736705527339	0.0906070469905927	0.182165100257737	0.182165100257737	1.04042425401962	0.279911243549207	"Marenzelleria"	6	14.5	3.83836352825165	0.299434978971657	13.3396263122559	6.92556387152449	380.958724975586	37.0709135481839
"2330"	"1529"	2004	17.11683	61.39	0.229638981203513	0.219602899324164	6.84139027247967	20	0.263444642743076	0.266022295427806	5	5	1.31199693305224	0.869465650971579	0.836733017505944	1.94073255772983	4	5	0.285733677213671	0.136902612995005	0.177536315633033	0.179458571806766	0.179458571806766	6.84139027247967	0.276332906166728	"Marenzelleria"	5	14.5	4.70866394042969	0.236615001236818	9.53715229034424	6.42617768806384	422.072418212891	37.6243883991207
"2331"	"1529"	2005	17.11683	61.39	0.215111650795189	0.224054810083946	2.10000276198038	25	0.244484028454978	0.257496213204306	8	8	0.163546716507405	0.9175064826576	0.852456095723126	2.59867407793095	7	8	0.483106785919024	0.223301367875242	0.232325254755061	0.250884287950219	0.190639150647354	1.98364396798043	0.295538882992318	"Marenzelleria"	5	14.5	5.01538801193237	0.319339671345933	8.20363330841064	6.00776435237975	424.961395263672	33.2983034843014
"2333"	"1529"	2006	17.11683	61.39	0.215467429152267	0.21486462847942	1.56942806303001	16.6666666666667	0.234783801798905	0.24032878716244	6	6	0.648913673840193	0.969143168187275	0.858424940215259	2.19740722438682	5	6	0.713614904681221	0.433349765768272	0.398276061567945	0.21185062511518	0.21185062511518	1.56942806303001	0.268053713980111	"Marenzelleria"	6	14.5	4.34263563156128	0.283232443598724	10.6316003799438	6.35383466844226	411.032470703125	46.0302525072892
"2334"	"1529"	2007	17.11683	61.39	0.244716126273236	0.237102390103268	1.47994079811399	14.2857142857143	0.262532914838468	0.267406585963697	7	7	0.242574096527613	0.933041381588251	0.856526193473262	2.40832620479553	6	7	0.463284013717238	0.218989567337305	0.238080886695694	0.191419973083462	0.191419973083462	1.47994079811399	0.296648612715067	"Marenzelleria"	5	14.5	4.77237462997437	0.172096646705934	6.86804580688477	6.49104521620208	419.878875732422	36.8366124723735
"2335"	"1529"	2008	17.11683	61.39	0.215142979619889	0.210155179846063	0.328977322341412	16.6666666666667	0.241297823914331	0.245481324269292	6	6	0.90914603300251	0.919599742658934	0.856673746614366	2.18964291914905	5	6	0.248728531573769	0.108789315776403	0.138818036597808	0.185216180976934	0.185216180976934	0.328977322341412	0.266398826044095	"Marenzelleria"	5	14.5	4.78055858612061	0.157188071445723	9.15505599975586	6.43030093058183	425.248626708984	37.7175941632984
"2336"	"1529"	2009	17.11683	61.39	0.171742056702214	0.17435974468435	0.11603030157056	33.3333333333333	0.194302093237649	0.201995488826872	3	3	2.49421463326487	0.976996098916171	0.912037532491907	1.40670967587026	2	3	0.0573482769517796	0.0188927800406083	0.0522006512609695	0.179595120648622	0.179595120648622	0.11603030157056	0.217382280005319	"Marenzelleria"	5	14.5	4.79883575439453	0.288077724037597	7.72632360458374	6.14791011321119	435.956115722656	37.6272856795632
"2337"	"1529"	2010	17.11683	61.39	0.217046792299619	0.211242349354436	0.94293276824915	16.6666666666667	0.237803408232511	0.246201249449273	6	6	0.726929039026329	0.884998151234691	0.821300922585435	2.17065107965654	5	6	0.203288531929474	0.0753035679271787	0.113457489925842	0.182220134628522	0.182220134628522	0.94293276824915	0.288190455533084	"Marenzelleria"	5	14.5	4.51244401931763	0.392707802071762	8.01286888122559	6.21698011732371	415.638977050781	36.2523258324192
"2338"	"1529"	2011	17.11683	61.39	0.228751550013054	0.22079144227857	1.16215896861018	16.6666666666667	0.24983211135844	0.254845300056901	6	6	0.801874777071011	0.878962659868098	0.835923499640621	2.16806383351188	5	6	0.159405262433152	0.0528527990990186	0.0889657708921322	0.18099090360615	0.18099090360615	1.16215896861018	0.279911243549207	"Marenzelleria"	5	14.5	4.88282680511475	0.273459908357036	8.76281547546387	6.70899429289457	422.809356689453	54.3947643660112
"2339"	"1529"	2012	17.11683	61.39	0.234138778207367	0.226300189964514	0.177473600319433	20	0.256590424259353	0.263702952381463	5	5	1.26744525505451	0.862195254730009	0.831111039960765	1.9465557179069	4	5	0.508521459740852	0.24979487029959	0.31596214791024	0.194945836993103	0.194945836993103	0.177473600319433	0.292153064869903	"Marenzelleria"	5	14.5	5.22633075714111	0.437777161930664	7.12450981140137	5.91822207362366	409.006622314453	32.3360741266274
"2340"	"1529"	2013	17.11683	61.39	0.24415041711464	0.235622765504748	0.0205538388473393	14.2857142857143	0.262532914838468	0.267406585963697	7	7	0.242574096527613	0.933041381588251	0.842782325383749	2.40832620479553	6	7	0.266853296374156	0.108852938014248	0.137135466662582	0.1844568558454	0.1844568558454	0.0205538388473393	0.296648612715067	"Marenzelleria"	5	14.5	5.12259340286255	0.262492722700227	7.03404855728149	6.29726959865527	426.892150878906	44.5450368345554
"2341"	"1529"	2014	17.11683	61.39	0.220674591839372	0.214277482861294	0.440576837459182	16.6666666666667	0.24983211135844	0.254845300056901	6	6	0.801874777071011	0.878962659868098	0.876621405106901	2.16806383351188	5	6	0.208297062737324	0.0906482632450567	0.116252804193113	0.182291937970905	0.182291937970905	0.440576837459182	0.279911243549207	"Marenzelleria"	5	14.5	4.88359117507935	0.413926963282935	7.62321281433105	5.81195134287896	416.630401611328	39.6211399112617
"2344"	"1530"	2004	17.101	61.41117	0.254621499703713	0.249165716346271	8.84124650415312	14.2857142857143	0.26774046764085	0.271152130875895	7	7	0.400726133405526	0.863671941117515	0.853684118656819	2.40241115833857	6	7	0.749906177147274	0.382204808963767	0.385375541368821	0.216431016201615	0.216431016201615	8.84124650415312	0.291622110286168	"Marenzelleria"	5	8.1	4.70866394042969	0.236615001236818	9.53715229034424	6.42617768806384	422.072418212891	37.6243883991207
"2345"	"1530"	2005	17.101	61.41117	0.219988525692752	0.229687243213711	1.45385208269195	25	0.244484028454978	0.257496213204306	8	8	0.163546716507405	0.9175064826576	0.852456095723126	2.59867407793095	7	8	0.819566490209888	0.432261941453338	0.394128170368193	0.258783395776588	0.214017802978816	1.12768860119888	0.295538882992318	"Marenzelleria"	5	8.1	5.01538801193237	0.319339671345933	8.20363330841064	6.00776435237975	424.961395263672	33.2983034843014
"2347"	"1530"	2006	17.101	61.41117	0.215862761841792	0.211284054011563	2.9976891546717	14.2857142857143	0.238403293798266	0.244152733634986	7	7	0.396255280101794	0.900647546300208	0.84080354795277	2.38153614281603	6	7	0.338605259692991	0.129770434298394	0.174008681673907	0.18381180703019	0.18381180703019	2.9976891546717	0.278649372655308	"Marenzelleria"	6	8.1	4.34263563156128	0.283232443598724	10.6316003799438	6.35383466844226	411.032470703125	46.0302525072892
"2348"	"1530"	2007	17.101	61.41117	0.230738387700912	0.222514922785354	2.13074072805198	16.6666666666667	0.24983211135844	0.254845300056901	6	6	0.801874777071011	0.878962659868098	NA	2.16806383351188	5	6	0.192256046444298	0.0694229301833778	0.107300142539293	0.181397598207564	0.181397598207564	2.13074072805198	0.279911243549207	"Marenzelleria"	5	8.1	4.77237462997437	0.172096646705934	6.86804580688477	6.49104521620208	419.878875732422	36.8366124723735
"2349"	"1530"	2008	17.101	61.41117	0.218690978152744	0.214237331209441	0.410361134001919	14.2857142857143	0.238403293798266	0.244152733634986	7	7	0.396255280101794	0.900647546300208	0.84080354795277	2.38153614281603	6	7	0.308944188032719	0.1288997603348	0.158765906114783	0.187515449549627	0.187515449549627	0.410361134001919	0.278649372655308	"Marenzelleria"	5	8.1	4.78055858612061	0.157188071445723	9.15505599975586	6.43030093058183	425.248626708984	37.7175941632984
"2353"	"1530"	2012	17.101	61.41117	0.229052210241644	0.228813720493602	4.31737189410865	14.2857142857143	0.238403293798266	0.244152733634986	7	7	0.396255280101794	0.900647546300208	0.84080354795277	2.38153614281603	6	7	1.11598435240704	0.542193749729756	0.573502508812556	0.22738278200535	0.22738278200535	4.31737189410865	0.278649372655308	"Marenzelleria"	5	8.1	5.22633075714111	0.437777161930664	7.12450981140137	5.91822207362366	409.006622314453	32.3360741266274
